_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""Domino's Pizza""","""700""","""Pizza,Fast Food""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/dominos-pizza-1-civil-lines/info""","""1""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.7""","""518"""
"""Pizza Hut""","""700""","""Italian,Pizza""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/pizza-hut-civil-lines/info""","""1""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""567"""
"""Well Bean Cafe""","""500""","""Cafe""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/well-bean-cafe-civil-lines/info""","""1""","""Café""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.4""","""286"""
"""Old School Cafe""","""1000""","""Cafe,North Indian,Continental,Chinese,Indian,Thai,Burger""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/old-school-cafe-civil-lines/info""","""1""","""Café""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.4""","""360"""
"""KFC""","""600""","""Burger,Fast Food""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/kfc-civil-lines/info""","""1""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.2""","""432"""
"""Nainital Momos""","""400""","""Momos,Beverages""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/nainital-momos-10-civil-lines/info""","""1""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""123"""
"""Mr. Dewsis""","""600""","""North Indian,Chinese""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/mr-dewsis-civil-lines/info""","""1""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Very Good""","""4.2""","""486"""
"""Bikanerwala""","""500""","""North Indian,Street Food,Fast Food""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/bikanerwala-civil-lines/info""","""1""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Sangat Baik""","""4.2""","""226"""
"""EDEN by Connoisseur""","""1000""","""North Indian,Chinese,Continental""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/eden-by-connoisseur-civil-lines/info""","""1""","""Casual Dining""","""12noon to 11pm(Mon-Sun)""","""Excellent""","""4.5""","""97"""
"""Aryan Family's Delight""","""500""","""North Indian,South Indian,Fast Food""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/aryan-familys-delight-civil-lines/info""","""1""","""Casual Dining""","""11am to 12midnight(Mon-Sun)""","""Very Good""","""4.3""","""299"""
"""7th Heaven""","""200""","""Bakery,Italian,Continental,Desserts""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/7th-heaven-civil-lines/info""","""1""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""79"""
"""Pind Balluchi""","""1000""","""North Indian,Mughlai""","""Allahabad""","""Civil Lines""","""https://www.zomato.com/allahabad/pind-balluchi-civil-lines/info""","""1""","""Casual Dining""","""12noon to 11pm(Mon-Sun)""","""Very Good""","""4.3""","""305"""
